"transactiondate","value"
2018-01-11 16:09:22,0.0135
2018-01-11 16:09:50,0.1779
2018-01-11 16:10:29,0.0237
2018-01-11 16:10:32,0.0355
2018-01-11 16:10:37,0.0218
2018-01-11 16:10:43,0.0124
2018-01-11 16:11:37,0.049
2018-01-11 16:11:46,0.0562
2018-01-11 16:12:10,0.015
2018-01-11 16:12:16,0.015
2018-01-11 16:12:23,0.0155
2018-01-11 16:12:38,0.0171
2018-01-11 16:12:57,0.0338
2018-01-11 16:13:00,0.013
2018-01-11 16:13:13,0.0182
2018-01-11 16:13:16,0.0217
2018-01-11 16:13:55,0.0166
2018-01-11 16:14:10,0.0754
2018-01-11 16:14:33,0.0127
2018-01-11 16:15:41,0.0116
2018-01-11 16:15:44,0.0138
2018-01-11 16:16:03,0.0129
2018-01-11 16:16:17,0.0204
2018-01-11 16:17:51,0.0131
2018-01-11 16:18:27,0.0195
2018-01-11 16:18:27,0.0211
2018-01-11 16:18:50,0.0413
2018-01-11 16:20:18,0.0165
2018-01-11 16:20:47,0.1397
2018-01-11 16:21:02,0.0133
2018-01-11 16:21:42,0.066
2018-01-11 16:22:09,0.0217
2018-01-11 16:22:23,0.0147
2018-01-11 16:22:24,0.0174
2018-01-11 16:22:31,0.0164
2018-01-11 16:22:39,0.0245
2018-01-11 16:22:50,0.2189
2018-01-11 16:23:09,0.0225
2018-01-11 16:23:22,0.048
2018-01-11 16:23:27,0.015
2018-01-11 16:24:03,0.0126
2018-01-11 16:24:26,0.0154
2018-01-11 16:27:04,0.0134
2018-01-11 16:27:09,0.0133
2018-01-11 16:28:39,0.0139
2018-01-11 16:28:51,0.0113
2018-01-11 16:28:57,0.0133
2018-01-11 16:29:27,0.0503
2018-01-11 16:29:35,0.0466
2018-01-11 16:29:39,0.0174
2018-01-11 16:29:39,0.0131
2018-01-11 16:29:54,0.0129
2018-01-11 16:30:03,0.0384
2018-01-11 16:31:06,0.0127
2018-01-11 16:31:31,0.014
2018-01-11 16:31:56,0.0218
2018-01-11 16:32:26,0.0798
2018-01-11 16:33:44,0.0118
2018-01-11 16:33:45,0.0154
2018-01-11 16:33:46,0.0127
2018-01-11 16:34:42,0.0211
2018-01-11 16:35:22,0.0419
2018-01-11 16:35:45,0.0158
2018-01-11 16:36:16,0.0198
2018-01-11 16:36:42,0.0303
2018-01-11 16:38:19,0.0277
2018-01-11 16:38:31,0.0122
2018-01-11 16:38:38,0.0188
2018-01-11 16:38:54,0.0173
2018-01-11 16:39:20,0.0153
2018-01-11 16:40:24,0.0324
2018-01-11 16:41:01,0.0278
2018-01-11 16:42:01,0.0366
2018-01-11 16:42:25,0.0138
2018-01-11 16:42:25,0.0223
2018-01-11 16:43:01,0.0163
2018-01-11 16:43:11,0.0307
2018-01-11 16:43:16,0.0169
2018-01-11 16:43:21,0.0444
2018-01-11 16:43:22,0.0172
2018-01-11 16:43:37,0.0276
2018-01-11 16:43:40,0.02
2018-01-11 16:43:45,0.0247
2018-01-11 16:45:10,0.0156
2018-01-11 16:45:52,0.021
2018-01-11 16:46:06,0.0127
2018-01-11 16:47:05,0.0301
2018-01-11 16:47:16,0.0126
2018-01-11 16:49:50,0.327
2018-01-11 16:49:57,0.028
2018-01-11 16:50:00,0.1201
2018-01-11 16:50:02,0.0134
2018-01-11 16:50:35,0.0189
2018-01-11 16:50:46,0.0177
2018-01-11 16:51:06,0.0418
2018-01-11 16:51:58,0.0177
2018-01-11 16:53:09,0.0427
2018-01-11 16:53:29,0.013
2018-01-11 16:54:07,0.0243
2018-01-11 16:54:08,0.0132
2018-01-11 16:54:18,0.0876
2018-01-11 16:54:49,0.0189
2018-01-11 16:55:38,0.291
2018-01-11 16:56:05,0.1364
2018-01-11 16:56:16,0.029
2018-01-11 16:57:19,0.0161
2018-01-11 16:57:53,0.0159
2018-01-11 16:58:27,0.0588
2018-01-11 16:58:53,0.019
2018-01-11 16:59:37,0.0367
2018-01-11 16:59:46,0.0426
2018-01-11 16:59:52,0.025
2018-01-11 17:00:30,0.0118
2018-01-11 17:01:00,0.0157
2018-01-11 17:01:36,0.012
2018-01-11 17:01:54,0.0139
2018-01-11 17:01:59,0.0169
2018-01-11 17:02:40,0.0187
2018-01-11 17:02:57,0.0123
2018-01-11 17:03:54,0.0164
2018-01-11 17:03:57,0.0186
2018-01-11 17:05:04,0.0203
2018-01-11 17:05:06,0.2601
2018-01-11 17:06:03,0.0164
2018-01-11 17:06:12,0.0166
2018-01-11 17:06:26,0.0125
2018-01-11 17:06:32,0.023
2018-01-11 17:06:33,0.052
2018-01-11 17:06:36,0.0162
2018-01-11 17:07:19,0.0147
2018-01-11 17:07:32,0.0197
2018-01-11 17:07:37,0.0153
2018-01-11 17:07:55,0.2227
2018-01-11 17:08:01,0.0169
2018-01-11 17:08:06,0.0219
2018-01-11 17:08:39,0.0162
2018-01-11 17:08:43,0.0241
2018-01-11 17:08:45,0.0173
2018-01-11 17:09:20,0.0179
2018-01-11 17:10:09,0.0282
2018-01-11 17:10:11,0.0142
2018-01-11 17:10:34,0.0466
2018-01-11 17:10:40,0.0181
2018-01-11 17:10:50,0.0141
2018-01-11 17:11:13,0.014
2018-01-11 17:11:58,0.0324
2018-01-11 17:12:02,0.0152
2018-01-11 17:12:04,0.0129
2018-01-11 17:12:19,0.0154
2018-01-11 17:12:22,0.0157
2018-01-11 17:12:31,0.0158
2018-01-11 17:12:33,0.0137
2018-01-11 17:12:39,0.0117
2018-01-11 17:12:42,0.0162
2018-01-11 17:12:46,0.0179
2018-01-11 17:12:55,0.1189
2018-01-11 17:13:05,0.0236
2018-01-11 17:14:52,0.0269
2018-01-11 17:14:58,0.0135
2018-01-11 17:15:56,0.0129
2018-01-11 17:16:03,0.0275
2018-01-11 17:16:17,0.0119
2018-01-11 17:16:17,0.1027
2018-01-11 17:16:26,0.0237
2018-01-11 17:17:14,0.0178
2018-01-11 17:18:31,0.0117
2018-01-11 17:19:35,0.0173
2018-01-11 17:19:51,0.0135
2018-01-11 17:20:02,0.0133
2018-01-11 17:20:14,0.0191
2018-01-11 17:21:20,0.0364
2018-01-11 17:22:25,0.0142
2018-01-11 17:22:27,0.0126
2018-01-11 17:22:32,0.0123
2018-01-11 17:22:32,0.0281
2018-01-11 17:22:59,0.0182
2018-01-11 17:23:02,0.0202
2018-01-11 17:23:39,0.1528
2018-01-11 17:23:44,0.0241
2018-01-11 17:24:20,0.0233
2018-01-11 17:24:30,0.0244
2018-01-11 17:24:39,0.0347
2018-01-11 17:25:17,0.0135
2018-01-11 17:26:40,0.0147
2018-01-11 17:26:41,0.0157
2018-01-11 17:27:03,0.0132
2018-01-11 17:27:28,0.0176
2018-01-11 17:31:30,0.0159
2018-01-11 17:31:45,0.031
2018-01-11 17:32:03,0.0477
2018-01-11 17:32:44,0.0151
2018-01-11 17:33:23,0.0233
2018-01-11 17:33:30,0.0289
2018-01-11 17:34:43,0.0153
2018-01-11 17:35:06,0.0165
2018-01-11 17:35:08,0.018
2018-01-11 17:36:06,0.018
2018-01-11 17:36:12,0.0132
2018-01-11 17:36:44,0.1304
2018-01-11 17:37:07,0.0188
2018-01-11 17:37:23,0.0135
2018-01-11 17:37:53,0.0149
2018-01-11 17:38:58,0.0222
2018-01-11 17:39:17,0.0193
2018-01-11 17:40:11,0.0441
2018-01-11 17:40:24,0.0154
2018-01-11 17:40:25,0.0338
2018-01-11 17:40:51,0.0368
2018-01-11 17:41:22,0.0191
2018-01-11 17:41:59,0.0175
2018-01-11 17:42:25,0.0241
2018-01-11 17:42:25,0.039
2018-01-11 17:43:03,0.0141
2018-01-11 17:43:24,0.0139
2018-01-11 17:44:25,0.0153
2018-01-11 17:45:18,0.0155
2018-01-11 17:45:20,0.0729
2018-01-11 17:45:52,0.0483
2018-01-11 17:46:09,0.0149
2018-01-11 17:46:25,0.0154
2018-01-11 17:47:32,0.0422
2018-01-11 17:47:46,0.06
2018-01-11 17:47:47,0.0441
2018-01-11 17:47:56,0.0394
2018-01-11 17:48:15,0.0171
2018-01-11 17:48:58,0.0113
2018-01-11 17:49:09,0.0133
2018-01-11 17:49:24,0.0151
2018-01-11 17:49:28,0.0225
2018-01-11 17:49:35,0.0179
2018-01-11 17:51:01,0.0303
2018-01-11 17:51:23,0.0123
2018-01-11 17:51:49,0.0264
2018-01-11 17:52:06,0.0139
2018-01-11 17:52:14,0.0177
2018-01-11 17:52:32,0.0282
2018-01-11 17:52:45,0.0185
2018-01-11 17:53:10,0.0144
2018-01-11 17:53:13,0.1197
2018-01-11 17:53:36,0.0129
2018-01-11 17:53:48,0.0167
2018-01-11 17:54:01,0.0173
2018-01-11 17:54:06,0.2338
2018-01-11 17:54:49,0.0195
2018-01-11 17:55:25,0.0189
2018-01-11 17:55:50,0.0404
2018-01-11 17:56:16,0.0135
2018-01-11 17:56:41,0.0542
2018-01-11 17:56:47,0.0193
2018-01-11 17:56:54,0.1489
2018-01-11 17:57:37,0.0893
2018-01-11 17:58:01,0.0333
2018-01-11 17:58:47,0.0239
2018-01-11 17:58:56,0.0152
2018-01-11 17:59:04,0.0157
2018-01-11 17:59:10,0.0212
2018-01-11 17:59:26,0.0496
2018-01-11 18:00:52,0.0189
2018-01-11 18:00:54,0.5747
2018-01-11 18:01:49,0.0151
2018-01-11 18:02:23,0.0162
2018-01-11 18:02:46,0.0642
2018-01-11 18:02:46,0.0123
2018-01-11 18:03:29,0.014
2018-01-11 18:04:10,0.0199
2018-01-11 18:04:11,0.0158
2018-01-11 18:04:43,0.1114
2018-01-11 18:05:27,0.023
2018-01-11 18:05:30,0.0157
2018-01-11 18:05:41,0.0138
2018-01-11 18:05:51,0.0255
2018-01-11 18:06:09,0.0158
2018-01-11 18:06:37,0.0184
2018-01-11 18:07:10,0.0115
2018-01-11 18:07:29,0.0219
2018-01-11 18:08:36,0.0349
2018-01-11 18:09:33,0.013
2018-01-11 18:11:18,0.0665
2018-01-11 18:11:56,0.0129
2018-01-11 18:12:08,0.0563
2018-01-11 18:12:27,0.0178
2018-01-11 18:12:30,0.0142
2018-01-11 18:12:31,0.0204
2018-01-11 18:12:52,0.0209
2018-01-11 18:13:03,0.0171
2018-01-11 18:13:36,0.0163
2018-01-11 18:13:45,0.0149
2018-01-11 18:14:10,0.0127
2018-01-11 18:14:58,0.0321
2018-01-11 18:15:04,0.0141
2018-01-11 18:15:04,0.1485
2018-01-11 18:16:51,0.0133
2018-01-11 18:17:16,0.0234
2018-01-11 18:17:38,0.0311
2018-01-11 18:18:00,0.0162
2018-01-11 18:18:50,0.0161
2018-01-11 18:19:07,0.0223
2018-01-11 18:19:15,0.017
2018-01-11 18:19:24,0.0287
2018-01-11 18:20:05,0.0133
2018-01-11 18:20:16,0.0165
2018-01-11 18:20:46,0.0132
2018-01-11 18:21:01,0.0145
2018-01-11 18:21:13,0.0283
2018-01-11 18:21:39,0.016
2018-01-11 18:21:43,0.0118
2018-01-11 18:21:54,0.017
2018-01-11 18:21:59,0.0136
2018-01-11 18:22:12,0.0552
2018-01-11 18:22:15,0.0127
2018-01-11 18:22:38,0.0169
2018-01-11 18:23:07,0.0503
2018-01-11 18:23:18,0.0985
2018-01-11 18:24:19,0.0184
2018-01-11 18:25:42,0.0132
2018-01-11 18:26:01,0.0129
2018-01-11 18:26:05,0.0387
2018-01-11 18:27:19,0.0138
2018-01-11 18:28:36,0.0256
2018-01-11 18:28:42,0.0286
2018-01-11 18:28:48,0.0258
2018-01-11 18:29:09,0.014
2018-01-11 18:30:31,0.0134
2018-01-11 18:31:02,0.0147
2018-01-11 18:31:07,0.016
2018-01-11 18:31:16,0.0207
2018-01-11 18:31:23,0.0154
2018-01-11 18:31:46,0.0688
2018-01-11 18:33:35,0.0184
2018-01-11 18:33:38,0.0161
2018-01-11 18:33:56,0.0178
2018-01-11 18:33:59,0.0118
2018-01-11 18:34:04,0.0375
2018-01-11 18:34:27,0.0186
2018-01-11 18:34:49,0.0524
2018-01-11 18:34:53,0.0143
2018-01-11 18:34:53,0.0263
2018-01-11 18:34:56,0.0124
2018-01-11 18:35:05,0.0502
2018-01-11 18:35:16,0.027
2018-01-11 18:36:15,0.0483
2018-01-11 18:36:19,0.012
2018-01-11 18:36:27,0.0124
2018-01-11 18:37:11,0.0152
2018-01-11 18:37:37,0.0257
2018-01-11 18:38:11,0.0458
2018-01-11 18:38:18,0.0146
2018-01-11 18:38:44,0.0143
2018-01-11 18:39:18,0.0168
2018-01-11 18:39:23,0.0143
2018-01-11 18:39:39,0.081
2018-01-11 18:39:47,0.0171
2018-01-11 18:40:41,0.0142
2018-01-11 18:40:48,0.0203
2018-01-11 18:41:14,0.0225
2018-01-11 18:42:25,0.0211
2018-01-11 18:42:43,0.0491
2018-01-11 18:43:01,0.0167
2018-01-11 18:43:24,0.0138
2018-01-11 18:43:38,0.0152
2018-01-11 18:44:17,0.2926
2018-01-11 18:44:33,0.0273
2018-01-11 18:44:50,0.014
2018-01-11 18:45:26,0.0147
2018-01-11 18:45:31,0.0266
2018-01-11 18:45:53,0.0439
2018-01-11 18:46:03,0.0147
2018-01-11 18:46:26,0.0133
2018-01-11 18:46:55,0.0159
2018-01-11 18:47:27,0.0286
2018-01-11 18:48:19,0.022
2018-01-11 18:49:07,0.0153
2018-01-11 18:49:30,0.016
2018-01-11 18:49:53,0.0512
2018-01-11 18:49:53,0.0556
2018-01-11 18:50:41,0.1796
2018-01-11 18:50:47,0.0177
2018-01-11 18:51:33,0.0126
2018-01-11 18:52:07,0.0131
2018-01-11 18:52:09,0.0162
2018-01-11 18:52:48,0.0157
2018-01-11 18:53:12,0.017
2018-01-11 18:53:40,0.0181
2018-01-11 18:55:12,0.0599
2018-01-11 18:56:17,0.0156
2018-01-11 18:56:26,0.0206
2018-01-11 18:56:30,0.0316
2018-01-11 18:56:30,0.0573
2018-01-11 18:56:38,0.0233
2018-01-11 18:56:41,0.042
2018-01-11 18:56:59,0.0336
2018-01-11 18:57:00,0.0561
2018-01-11 18:57:11,0.0146
2018-01-11 18:57:13,0.1073
2018-01-11 18:58:10,0.0213
2018-01-11 18:58:39,0.0492
2018-01-11 18:58:54,0.0317
2018-01-11 18:59:00,0.0166
2018-01-11 18:59:11,0.0204
2018-01-11 18:59:28,0.015
2018-01-11 19:00:02,0.0354
2018-01-11 19:00:18,0.0299
2018-01-11 19:00:19,0.0217
2018-01-11 19:01:40,0.0158
2018-01-11 19:01:45,0.0447
2018-01-11 19:03:00,0.0566
2018-01-11 19:03:16,0.1098
2018-01-11 19:04:00,0.014
2018-01-11 19:04:40,0.0268
2018-01-11 19:04:49,0.1709
2018-01-11 19:05:00,0.0792
2018-01-11 19:05:35,0.0118
2018-01-11 19:05:57,0.0209
2018-01-11 19:06:05,0.0143
2018-01-11 19:06:15,0.1371
2018-01-11 19:06:49,0.1879
2018-01-11 19:06:51,0.0721
2018-01-11 19:06:56,0.0131
2018-01-11 19:07:14,0.0144
2018-01-11 19:07:22,0.0395
2018-01-11 19:08:02,0.0275
2018-01-11 19:08:10,0.0147
2018-01-11 19:08:45,0.0164
2018-01-11 19:08:46,0.0179
2018-01-11 19:08:46,0.0159
2018-01-11 19:09:00,0.0273
2018-01-11 19:10:08,0.0152
2018-01-11 19:10:14,0.0625
2018-01-11 19:10:53,0.0271
2018-01-11 19:10:53,0.0196
2018-01-11 19:11:20,0.117
2018-01-11 19:11:31,0.0484
2018-01-11 19:11:36,0.0552
2018-01-11 19:11:37,0.023
2018-01-11 19:11:49,0.0171
2018-01-11 19:12:06,0.2187
2018-01-11 19:12:20,0.02
2018-01-11 19:12:34,0.0126
2018-01-11 19:12:48,0.0156
2018-01-11 19:13:35,0.0227
2018-01-11 19:13:43,0.0149
2018-01-11 19:14:03,0.0344
2018-01-11 19:14:51,0.0151
2018-01-11 19:14:59,0.0144
2018-01-11 19:15:03,0.0359
2018-01-11 19:15:03,0.0126
2018-01-11 19:15:29,0.0477
2018-01-11 19:15:37,0.0164
2018-01-11 19:16:15,0.0254
2018-01-11 19:16:26,0.0428
2018-01-11 19:16:31,0.0158
2018-01-11 19:16:44,0.1985
2018-01-11 19:17:10,0.0141
2018-01-11 19:17:59,0.0162
2018-01-11 19:18:13,0.0121
2018-01-11 19:19:24,0.0151
2018-01-11 19:19:58,0.0192
2018-01-11 19:20:13,0.017
2018-01-11 19:20:21,0.0246
2018-01-11 19:20:22,0.0368
2018-01-11 19:20:50,0.1029
2018-01-11 19:21:49,0.0543
2018-01-11 19:22:02,0.0141
2018-01-11 19:22:29,0.0432
2018-01-11 19:22:40,0.0141
2018-01-11 19:23:14,0.0127
2018-01-11 19:23:18,0.0207
2018-01-11 19:23:25,0.012
2018-01-11 19:23:28,0.025
2018-01-11 19:23:36,0.012
2018-01-11 19:23:53,0.0893
2018-01-11 19:24:16,0.0199
2018-01-11 19:24:31,0.0147
2018-01-11 19:25:01,0.0543
2018-01-11 19:25:11,0.1444
2018-01-11 19:25:27,0.0586
2018-01-11 19:26:57,0.0237
2018-01-11 19:27:00,0.0153
2018-01-11 19:27:46,0.0643
2018-01-11 19:27:54,0.0182
2018-01-11 19:28:56,0.0177
2018-01-11 19:29:12,0.0162
2018-01-11 19:29:15,0.0205
2018-01-11 19:29:26,0.0276
2018-01-11 19:30:09,0.0422
2018-01-11 19:30:56,0.0156
2018-01-11 19:31:02,0.0175
2018-01-11 19:32:52,0.0242
2018-01-11 19:33:10,0.0412
2018-01-11 19:33:50,0.0177
2018-01-11 19:34:40,0.0121
2018-01-11 19:34:44,0.0459
2018-01-11 19:35:12,0.0158
2018-01-11 19:35:33,0.0137
2018-01-11 19:35:46,0.0982
2018-01-11 19:35:53,0.0262
2018-01-11 19:36:10,0.0135
2018-01-11 19:36:36,0.0349
2018-01-11 19:37:02,0.0153
2018-01-11 19:37:12,0.0137
2018-01-11 19:38:06,0.0159
2018-01-11 19:38:29,0.0162
2018-01-11 19:38:45,0.0373
2018-01-11 19:38:58,0.0137
2018-01-11 19:39:06,0.0127
2018-01-11 19:39:08,0.0254
2018-01-11 19:39:51,0.014
2018-01-11 19:40:11,0.1018
2018-01-11 19:41:20,0.0304
2018-01-11 19:41:22,0.0183
2018-01-11 19:42:31,0.0185
2018-01-11 19:42:38,0.0644
2018-01-11 19:42:59,0.0139
2018-01-11 19:43:16,0.012
2018-01-11 19:43:26,0.0167
2018-01-11 19:44:27,0.0158
2018-01-11 19:44:51,0.0116
2018-01-11 19:45:52,0.0573
2018-01-11 19:46:03,0.0152
2018-01-11 19:46:33,0.0367
2018-01-11 19:46:48,0.0196
2018-01-11 19:47:06,0.0206
2018-01-11 19:47:13,0.0379
2018-01-11 19:47:26,0.0534
2018-01-11 19:47:38,0.0121
2018-01-11 19:47:39,0.0237
2018-01-11 19:48:11,0.0141
2018-01-11 19:48:25,0.0122
2018-01-11 19:48:32,0.0209
2018-01-11 19:48:35,0.0146
2018-01-11 19:49:10,0.0173
2018-01-11 19:49:11,0.0582
2018-01-11 19:50:01,0.0126
2018-01-11 19:50:44,0.0321
2018-01-11 19:50:47,0.0439
2018-01-11 19:51:29,0.0175
2018-01-11 19:51:44,0.0536
2018-01-11 19:52:04,0.0332
2018-01-11 19:52:21,0.014
2018-01-11 19:54:14,0.0191
2018-01-11 19:54:56,0.0186
2018-01-11 19:56:13,0.0174
2018-01-11 19:56:23,0.0164
2018-01-11 19:57:35,0.0136
2018-01-11 19:57:53,0.0143
2018-01-11 19:58:09,0.0146
2018-01-11 19:59:08,0.0125
2018-01-11 19:59:49,0.016
2018-01-11 20:00:36,0.0163
2018-01-11 20:01:02,0.0227
2018-01-11 20:01:24,0.0172
2018-01-11 20:02:01,0.0139
2018-01-11 20:02:10,0.0134
2018-01-11 20:04:02,0.0909
2018-01-11 20:04:19,0.0148
2018-01-11 20:04:42,0.0153
2018-01-11 20:04:58,0.0174
2018-01-11 20:04:59,0.0143
2018-01-11 20:05:20,0.0201
2018-01-11 20:05:24,0.0136
2018-01-11 20:05:41,0.0151
2018-01-11 20:06:45,0.0197
2018-01-11 20:06:54,0.0264
2018-01-11 20:07:46,0.0152
2018-01-11 20:07:46,0.0356
2018-01-11 20:09:44,0.1652
2018-01-11 20:09:54,0.0177
2018-01-11 20:10:13,0.0253
2018-01-11 20:10:14,0.012
2018-01-11 20:10:26,0.1056
2018-01-11 20:11:30,0.0337
2018-01-11 20:11:46,0.0136
2018-01-11 20:12:00,0.0233
2018-01-11 20:12:20,0.0263
2018-01-11 20:12:26,0.0145
2018-01-11 20:12:27,0.0196
2018-01-11 20:12:34,0.0152
2018-01-11 20:13:06,0.0132
2018-01-11 20:13:07,0.0212
2018-01-11 20:13:30,0.1934
2018-01-11 20:13:33,0.0162
2018-01-11 20:13:39,0.0201
2018-01-11 20:14:17,0.0154
2018-01-11 20:15:09,0.0128
2018-01-11 20:15:33,0.0973
2018-01-11 20:16:01,0.0141
2018-01-11 20:16:39,0.0149
2018-01-11 20:16:40,0.3499
2018-01-11 20:16:43,0.0185
2018-01-11 20:16:54,0.0161
2018-01-11 20:17:58,0.0124
2018-01-11 20:18:38,0.0279
2018-01-11 20:18:57,0.0139
2018-01-11 20:19:20,0.0165
2018-01-11 20:19:24,0.0417
2018-01-11 20:19:42,0.0287
2018-01-11 20:20:25,0.0147
2018-01-11 20:20:31,0.0151
2018-01-11 20:20:32,0.0143
2018-01-11 20:21:24,0.014
2018-01-11 20:21:43,0.0344
2018-01-11 20:21:52,0.0123
2018-01-11 20:22:39,0.0214
2018-01-11 20:23:37,0.0614
2018-01-11 20:24:19,0.1008
2018-01-11 20:24:43,0.0164
2018-01-11 20:24:49,0.0259
2018-01-11 20:25:52,0.0248
2018-01-11 20:26:17,0.0153
2018-01-11 20:26:35,0.0184
2018-01-11 20:27:49,0.1116
2018-01-11 20:28:07,0.0148
2018-01-11 20:28:23,0.022
2018-01-11 20:28:49,0.016
2018-01-11 20:29:04,0.0335
2018-01-11 20:29:08,0.0415
2018-01-11 20:29:40,0.0305
2018-01-11 20:30:06,0.0462
2018-01-11 20:30:10,0.0173
2018-01-11 20:31:33,0.0154
2018-01-11 20:32:30,0.0162
2018-01-11 20:33:10,0.6029
2018-01-11 20:33:45,0.0151
2018-01-11 20:33:48,0.0136
2018-01-11 20:34:12,0.018
2018-01-11 20:34:20,0.0474
2018-01-11 20:34:29,0.0167
2018-01-11 20:35:17,0.0116
2018-01-11 20:35:37,0.0127
2018-01-11 20:35:51,0.0116
2018-01-11 20:35:59,0.0197
2018-01-11 20:36:46,0.0351
2018-01-11 20:36:49,0.0135
2018-01-11 20:37:40,0.0187
2018-01-11 20:38:09,0.0361
2018-01-11 20:38:36,0.0156
2018-01-11 20:39:02,0.0581
2018-01-11 20:39:16,0.2067
2018-01-11 20:39:24,0.0208
2018-01-11 20:39:37,0.0132
2018-01-11 20:39:41,0.1937
2018-01-11 20:39:45,0.0147
2018-01-11 20:40:12,0.014
2018-01-11 20:40:18,0.0174
2018-01-11 20:41:18,0.0158
2018-01-11 20:41:50,0.0162
2018-01-11 20:41:57,0.0165
2018-01-11 20:42:24,0.0167
2018-01-11 20:42:37,0.0178
2018-01-11 20:43:21,0.0129
2018-01-11 20:44:27,0.1688
2018-01-11 20:44:37,0.0231
2018-01-11 20:44:38,0.0165
2018-01-11 20:44:49,0.1825
2018-01-11 20:45:06,0.0126
2018-01-11 20:45:44,0.0124
2018-01-11 20:45:47,0.0164
2018-01-11 20:45:56,0.0289
2018-01-11 20:46:12,0.0132
2018-01-11 20:46:20,0.0142
2018-01-11 20:46:59,0.0163
2018-01-11 20:47:12,0.207
2018-01-11 20:47:39,0.0411
2018-01-11 20:47:40,0.0855
2018-01-11 20:48:07,0.0651
2018-01-11 20:48:23,0.015
2018-01-11 20:49:03,0.0135
2018-01-11 20:49:03,0.0181
2018-01-11 20:49:12,0.0862
2018-01-11 20:49:56,0.0143
2018-01-11 20:49:56,0.0179
2018-01-11 20:50:19,0.0121
2018-01-11 20:51:21,0.0161
2018-01-11 20:51:49,0.015
2018-01-11 20:51:59,0.016
2018-01-11 20:52:49,0.0165
2018-01-11 20:53:06,0.012
2018-01-11 20:53:32,0.017
2018-01-11 20:55:22,0.3939
2018-01-11 20:56:00,0.0227
2018-01-11 20:56:46,0.0184
2018-01-11 20:56:54,0.013
2018-01-11 20:57:02,0.0249
2018-01-11 20:57:10,0.0188
2018-01-11 20:57:45,0.0473
2018-01-11 20:59:18,0.0437
2018-01-11 20:59:35,0.0125
2018-01-11 20:59:42,0.0178
2018-01-11 20:59:49,0.0199
2018-01-11 20:59:56,0.0165
2018-01-11 21:00:40,0.0193
2018-01-11 21:00:51,0.0318
2018-01-11 21:00:53,0.1508
2018-01-11 21:01:14,0.0144
2018-01-11 21:01:28,0.0129
2018-01-11 21:01:37,0.1276
2018-01-11 21:01:56,0.0192
2018-01-11 21:02:40,0.012
2018-01-11 21:03:03,0.016
2018-01-11 21:03:19,0.0359
2018-01-11 21:03:21,0.0274
2018-01-11 21:03:39,0.5072
2018-01-11 21:04:14,0.0235
2018-01-11 21:04:15,0.0139
2018-01-11 21:06:20,0.0145
2018-01-11 21:06:24,0.0138
2018-01-11 21:06:38,0.0126
2018-01-11 21:06:42,0.013
2018-01-11 21:06:42,0.0219
2018-01-11 21:06:44,0.1567
2018-01-11 21:07:00,0.0137
2018-01-11 21:07:09,0.0201
2018-01-11 21:07:24,0.0132
2018-01-11 21:07:39,0.0215
2018-01-11 21:07:43,0.0368
2018-01-11 21:09:03,0.0366
2018-01-11 21:09:04,0.0178
2018-01-11 21:09:29,0.0216
2018-01-11 21:10:00,0.0255
2018-01-11 21:10:03,0.0363
2018-01-11 21:10:26,0.0139
2018-01-11 21:10:31,0.0154
2018-01-11 21:11:09,0.0129
2018-01-11 21:11:46,0.0132
2018-01-11 21:12:49,0.0164
2018-01-11 21:13:19,0.0799
2018-01-11 21:13:53,0.0173
2018-01-11 21:14:06,0.0212
2018-01-11 21:14:19,0.0514
2018-01-11 21:14:25,0.0127
2018-01-11 21:14:48,0.0169
2018-01-11 21:15:36,0.0151
2018-01-11 21:15:53,0.0133
2018-01-11 21:16:21,0.0136
2018-01-11 21:16:55,0.012
2018-01-11 21:17:26,0.0161
2018-01-11 21:17:35,0.015
2018-01-11 21:17:45,0.0147
2018-01-11 21:18:30,0.1383
2018-01-11 21:18:41,0.0144
2018-01-11 21:19:00,0.0156
2018-01-11 21:19:04,0.0347
2018-01-11 21:19:09,0.0235
2018-01-11 21:19:38,0.0123
2018-01-11 21:19:45,0.019
2018-01-11 21:19:49,0.0279
2018-01-11 21:20:43,0.0275
2018-01-11 21:20:45,0.0291
2018-01-11 21:20:55,0.025
2018-01-11 21:20:57,0.076
2018-01-11 21:21:57,0.0165
2018-01-11 21:22:27,0.0124
2018-01-11 21:22:45,0.0141
2018-01-11 21:23:20,0.0196
2018-01-11 21:23:33,0.0133
2018-01-11 21:24:24,0.055
2018-01-11 21:25:05,0.0151
2018-01-11 21:25:23,0.017
2018-01-11 21:25:45,0.1143
2018-01-11 21:25:46,0.0191
2018-01-11 21:25:51,0.074
2018-01-11 21:26:02,0.0126
2018-01-11 21:26:16,0.0536
2018-01-11 21:26:31,0.0156
2018-01-11 21:26:45,0.0469
2018-01-11 21:27:47,0.0343
2018-01-11 21:28:21,0.0613
2018-01-11 21:28:24,0.0126
2018-01-11 21:29:15,0.0121
2018-01-11 21:30:20,0.0349
2018-01-11 21:30:26,0.1704
2018-01-11 21:30:39,0.0172
2018-01-11 21:30:44,0.0396
2018-01-11 21:30:54,0.0164
2018-01-11 21:30:59,0.0155
2018-01-11 21:32:05,0.0158
2018-01-11 21:32:20,0.0514
2018-01-11 21:32:27,0.0488
2018-01-11 21:33:36,0.0131
2018-01-11 21:33:37,0.0138
2018-01-11 21:34:21,0.0387
